Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
308.358,132.421221,-0.00858,0.087009,-1.13614,132.421221,1,8.681194,7.870556,204.347927,-3.133056,0.032125,336.737316,-0.015315,-0.054884
308.691,129.177734,-0.007508,0.085722,-0.96984,129.177734,1,9.83319,9.655354,207.591095,-3.028833,0.030838,336.737316,-0.015315,-0.054884
309.024,126.246459,-0.008855,0.014504,-1.117967,126.246459,1,8.71791,8.879988,210.519752,-2.938492,0.032011,336.737316,-0.015315,0.017507
309.357,130.803581,-0.013066,0.036521,-1.709212,130.803581,1,7.612413,8.126767,213.138983,-2.854619,0.035734,343.920123,0.110448,-0.000787
309.69,127.665009,-0.011278,0.034411,-1.439828,127.665009,1,9.580861,9.289373,216.278871,-2.742369,0.033624,343.920123,0.110448,-0.000787
310.023,132.27056,-0.006776,0.043936,-0.89629,132.27056,1,8.567206,7.73664,218.991927,-2.651111,0.027612,351.236814,0.104688,-0.016324
310.356,128.97311,-0.011668,0.048654,-1.504897,128.97311,1,9.559319,10.211159,222.282457,-2.56023,0.03233,351.236814,0.104688,-0.016324
310.689,133.239894,-0.012223,0.038373,-1.628661,133.239894,1,8.97254,8.736749,225.229513,-2.464918,0.030624,358.456803,-0.013181,-0.007749
311.022,129.874495,-0.015487,0.04132,-2.011513,129.874495,1,9.886589,10.293792,228.587971,-2.362038,0.033571,358.456803,-0.013181,-0.007749
311.355,134.124595,-0.019044,0.0414,-2.554538,134.124595,1,8.892518,9.142765,231.589154,-2.261246,0.035383,365.720167,-0.069462,-0.006017
311.688,130.694518,-0.009903,0.031756,-1.294272,130.694518,1,11.022324,9.690196,235.03563,-2.139249,0.025739,365.720167,-0.069462,-0.006017
312.021,135.003111,-0.012982,0.026938,-1.752685,135.003111,1,8.744666,8.97767,237.985421,-2.063306,0.027426,372.985824,-0.113178,0.000488
312.354,131.451245,-0.012031,0.025637,-1.581586,131.451245,1,10.762682,10.582877,241.53812,-1.965845,0.026125,372.985824,-0.113178,0.000488
312.687,135.445755,-0.012451,0.020612,-1.686541,135.445755,1,9.336121,9.257761,244.632945,-1.884976,0.025557,380.077566,-0.109718,0.004945
313.02,131.862837,-0.00762,0.015443,-1.004876,131.862837,1,11.137464,10.423342,248.221647,-1.793238,0.020388,380.077566,-0.109718,0.004945
313.353,135.704785,-0.009295,0.011841,-1.261463,135.704785,1,9.269972,9.421812,251.333182,-1.729793,0.021487,387.033745,-0.075321,0.009646
313.686,132.116872,-0.005641,0.007933,-0.745228,132.116872,1,11.056173,10.516403,254.924187,-1.652621,0.017579,387.033745,-0.075321,0.009646
314.019,136.23282,-0.006931,0.018578,-0.944229,136.23282,1,9.319847,9.463356,258.051107,-1.597646,0.018618,394.277895,-0.00544,0.00004
314.352,132.628791,-0.004074,0.015533,-0.540294,132.628791,1,11.040058,10.619341,261.656772,-1.530507,0.015573,394.277895,-0.00544,0.00004
314.685,136.680175,-0.007195,0.025599,-0.983493,136.680175,1,9.608533,9.941715,264.911493,-1.479819,0.017985,401.587251,-0.00515,-0.007614
315.018,132.937624,-0.00968,0.027881,-1.286894,132.937624,1,11.073478,11.388745,268.650849,-1.412561,0.020267,401.587251,-0.00515,-0.007614
315.351,129.696219,-0.00613,0.024089,-0.795103,129.696219,1,10.007706,9.483897,271.895534,-1.346792,0.016475,401.587251,-0.00515,-0.007614
315.684,126.838909,-0.007477,0.025297,-0.948339,126.838909,1,8.493905,8.660791,274.751403,-1.299738,0.017683,401.587251,-0.00515,-0.007614
316.017,124.188882,-0.009717,0.027378,-1.206778,124.188882,1,7.807572,8.095037,277.398774,-1.252919,0.019764,401.587251,-0.00515,-0.007614
316.35,121.765862,-0.012446,0.029914,-1.51554,121.765862,1,7.090837,7.441109,279.81787,-1.205102,0.0223,401.587251,-0.00515,-0.007614
316.683,119.548539,-0.00965,0.026887,-1.15369,119.548539,1,6.87982,6.461697,282.03868,-1.155571,0.019273,401.587251,-0.00515,-0.007614
317.016,117.627003,-0.011179,0.028258,-1.31495,117.627003,1,5.670607,5.859985,283.958167,-1.118572,0.020644,401.587251,-0.00515,-0.007614
317.349,115.874696,-0.010734,0.027644,-1.243817,115.874696,1,5.306944,5.222144,285.710887,-1.082384,0.02003,401.587251,-0.00515,-0.007614
317.682,114.08034,-0.011284,0.028025,-1.287344,114.08034,1,5.360652,5.413358,287.5044,-1.046455,0.020411,401.587251,-0.00515,-0.007614
318.015,112.289784,-0.009802,0.026363,-1.100666,112.289784,1,5.497833,5.268181,289.296568,-1.00987,0.018749,401.587251,-0.00515,-0.007614
318.348,110.619405,-0.006765,0.023178,-0.748335,110.619405,1,5.244987,4.805002,290.969597,-0.978498,0.015564,401.587251,-0.00515,-0.007614
318.681,109.063874,-0.006966,0.023283,-0.759757,109.063874,1,4.663793,4.678259,292.52486,-0.954291,0.015669,401.587251,-0.00515,-0.007614
319.014,107.409459,-0.005255,0.021464,-0.564438,107.409459,1,5.09743,4.846232,294.180277,-0.928351,0.01385,401.587251,-0.00515,-0.007614
319.347,105.80342,-0.007616,0.023745,-0.805763,105.80342,1,4.66071,4.975784,295.784599,-0.906129,0.016131,401.587251,-0.00515,-0.007614
319.68,104.11471,-0.002533,0.018539,-0.263731,104.11471,1,5.439146,4.719977,297.475873,-0.878845,0.010925,401.587251,-0.00515,-0.007614
320.013,104.11471,-0.002533,0.018539,-0.263731,104.11471,1,0,0,297.475873,-0.878845,0.010925,401.587251,-0.00515,-0.007614
320.346,104.11471,-0.002533,0.018539,-0.263731,104.11471,1,0,0,297.475873,-0.878845,0.010925,401.587251,-0.00515,-0.007614
